1/27/2015,18:00,26.3,90,0
1/27/2015,20:00,25.4,94,0
1/27/2015,22:00,23.4,93,0
1/28/2015,0:00,22,95,3
1/28/2015,2:00,22,95,1
1/28/2015,4:00,21.9,95,0
1/28/2015,6:00,22,96,0
1/28/2015,8:00,23.7,92,0
1/28/2015,10:00,30.8,71,0
1/28/2015,12:00,33.7,63,0
1/28/2015,14:00,33.6,63,0
1/28/2015,16:00,26.8,86,15
1/28/2015,18:00,25.7,94,2
1/28/2015,20:00,24.7,96,15
1/28/2015,22:00,24.4,97,13
1/29/2015,0:00,23.8,97,15
1/29/2015,2:00,23.7,98,15
1/29/2015,4:00,23.4,98,15
1/29/2015,6:00,23.4,98,15
1/29/2015,8:00,24.4,97,1
1/29/2015,10:00,23.8,96,13
1/29/2015,12:00,22.1,95,10
1/29/2015,14:00,22.3,92,15
1/29/2015,16:00,24.2,82,0
1/29/2015,18:00,24.8,75,0
1/29/2015,20:00,21.2,92,0
1/29/2015,22:00,20.1,95,0
1/30/2015,0:00,19.9,96,15
1/30/2015,2:00,18.9,98,15
1/30/2015,4:00,18.6,98,15
1/30/2015,6:00,18.2,98,15
1/30/2015,8:00,18.9,98,0
1/30/2015,10:00,23.4,84,0
1/30/2015,12:00,26.1,71,0
1/30/2015,14:00,27.1,66,0
1/30/2015,16:00,27.4,64,0
1/30/2015,18:00,26,64,0
1/30/2015,20:00,22.6,73,0
1/30/2015,22:00,21.7,74,0
1/31/2015,0:00,17.8,92,0
1/31/2015,2:00,18.9,93,0
1/31/2015,4:00,19.2,89,0
1/31/2015,6:00,17.9,94,0
1/31/2015,8:00,21.9,86,0
1/31/2015,10:00,25.2,71,0
1/31/2015,12:00,26.8,67,0
1/31/2015,14:00,27.1,70,0
1/31/2015,16:00,26.6,76,0
1/31/2015,18:00,24.2,87,15
1/31/2015,20:00,22.4,94,5
1/31/2015,22:00,21.6,95,5
2/1/2015,0:00,20.3,97,14
2/1/2015,2:00,19.3,97,15
2/1/2015,4:00,19,98,15
2/1/2015,6:00,19.6,98,15
2/1/2015,8:00,20.6,98,3
2/1/2015,10:00,25.9,82,0
2/1/2015,12:00,29,70,0
2/1/2015,14:00,30.9,68,0
2/1/2015,16:00,30.8,66,0
2/1/2015,18:00,29.7,66,0
2/1/2015,20:00,23.8,81,0
2/1/2015,22:00,21.6,93,0
2/2/2015,0:00,21,96,1
2/2/2015,2:00,20.5,97,2
2/2/2015,4:00,19.6,97,7
2/2/2015,6:00,18.8,97,15
